,Unnamed: 0,drug_name,drug_link,drug_id
2648,2648,Biaxin Filmtab,/cons/biaxin-filmtab.html,1126-657
2649,2649,Biaxin XL,/biaxin.html,190-1645
2650,2650,Bicalutamide,/mtm/bicalutamide.html,243-13622
2651,2651,Bicarsim,/mtm/bicarsim.html,2065-16189
2652,2652,Bicarsim Forte,/mtm/bicarsim-forte.html,2065-16188
2653,2653,Bicillin C-R,/mtm/bicillin-c-r.html,100-0
2654,2654,Bicillin C-R 900/300,/mtm/bicillin-c-r-900-300.html,210-0
2655,2655,Bicillin L-A,/mtm/bicillin-l-a.html,187-0
2656,2656,Bicisate Injection,/pro/bicisate-injection.html,0-0
2657,2657,Bicitra,/mtm/bicitra.html,11-0
2658,2658,BiCNU,/mtm/bicnu.html,102-0
2659,2659,"Bictegravir, emtricitabine, and tenofovir",/mtm/bictegravir-emtricitabine-and-tenofovir.html,1495-2332
2660,2660,"Bictegravir, Emtricitabine, and Tenofovir Alafenamide",/cdi/bictegravir-emtricitabine-and-tenofovir-alafenamide.html,1495-2332
2661,2661,"Bictegravir Sodium, Emtricitabine, and Tenofovir Alafenamide Fumarate",/monograph/bictegravir-sodium-emtricitabine-and-tenofovir-alafenamide-fumarate.html,1495-2332
2662,2662,Bidette vaginal,/mtm/bidette-vaginal.html,0-0
2663,2663,Bidex-400,/mtm/bidex-400.html,0-0
2664,2664,Bidex-A,/cdi/bidex-a.html,3321-0
2665,2665,BiDil,/bidil.html,172-0
2666,2666,Bifera,/cdi/bifera.html,190-1645
2667,2667,BiferaRx,/cdi/biferarx.html,1345-13797
2668,2668,Bifidobacterium and lactobacillus,/mtm/bifidobacterium-and-lactobacillus.html,0-0
2669,2669,"Bifidobacterium, lactobacillus, and streptococcus",/mtm/bifidobacterium-lactobacillus-and-streptococcus.html,0-0
2670,2670,Bigeloil,/pro/bigeloil.html,0-0
2671,2671,Bijuva,/bijuva.html,1745-1114
2672,2672,Biktarvy,/biktarvy.html,100-0
2673,2673,Bilberry,/mtm/bilberry.html,0-0
2674,2674,Biltricide,/mtm/biltricide.html,11-0
2675,2675,Bimatoprost,/monograph/bimatoprost.html,382-0
2676,2676,Bimatoprost Eye Drops,/cdi/bimatoprost-eye-drops.html,382-0
2677,2677,Bimatoprost Eyelid Solution,/cdi/bimatoprost-eyelid-solution.html,0-0
2678,2678,Bimatoprost ophthalmic,/mtm/bimatoprost-ophthalmic.html,382-0
2679,2679,Bimatoprost Ophthalmic Solution,/pro/bimatoprost-ophthalmic-solution.html,382-0
2680,2680,Bimatoprost topical ophthalmic,/mtm/bimatoprost-topical-ophthalmic.html,382-0
2681,2681,Bimectin,/pro/bimectin.html,0-0
2682,2682,Bimectin Paste,/pro/bimectin-paste.html,0-0
2683,2683,Binimetinib,/mtm/binimetinib.html,377-170
2684,2684,Binora Topical,/cons/binora-topical.html,354-15307
2685,2685,Binosto,/binosto.html,1574-2185
2686,2686,Bioaches patch,/pro/bioaches-patch.html,332-0
2687,2687,Bio-Cef,/cons/bio-cef.html,210-0
2688,2688,Biocotron,/pro/biocotron.html,3321-0
2689,2689,Bio-Cox,/pro/bio-cox.html,0-0
2690,2690,Bio-D-Mulsion,/cdi/bio-d-mulsion.html,184-0
2691,2691,Bio-D-Mulsion Forte,/cdi/bio-d-mulsion-forte.html,2189-1435
2692,2692,Bioelements Active Astringent,/pro/bioelements-active-astringent.html,103-0
2693,2693,Bioelements Immediate Comfort,/pro/bioelements-immediate-comfort.html,9-0
2694,2694,Biofed,/cons/biofed.html,11-0
2695,2695,Biofed-PE,/mtm/biofed-pe.html,3247-0
2696,2696,BioFerr 90,/pro/bioferr-90.html,243-3197
2697,2697,Bioflavonoids,/mtm/bioflavonoids.html,383-0
2698,2698,Bioflavonoids and zinc glycinate,/mtm/bioflavonoids-and-zinc-glycinate.html,1-10727
2699,2699,Biofreeze Colorless Gel,/cdi/biofreeze-colorless-gel.html,0-0
2700,2700,Biofreeze (Menthol Aerosol),/cdi/biofreeze-menthol-aerosol.html,0-0
2701,2701,"Biofreeze (Menthol Gel, Liquid, and Solution)",/cdi/biofreeze-menthol-gel-liquid-and-solution.html,0-0
2702,2702,Biofreeze Roll-On Colorless Gel,/cdi/biofreeze-roll-on-colorless-gel.html,0-0
2703,2703,BioGaia ProTectis Baby,/cdi/biogaia-protectis-baby.html,0-0
2704,2704,Bio Glo,/cdi/bio-glo.html,243-3224
2705,2705,Bioglo Ophthalmic Strip,/pro/bioglo-ophthalmic-strip.html,0-0
2706,2706,BIOHM Probiotic Childrens,/cdi/biohm-probiotic-childrens.html,0-0
2707,2707,Biolle Gel Tears,/cdi/biolle-gel-tears.html,0-0
2708,2708,Biolle Tears,/cdi/biolle-tears.html,0-0
2709,2709,Biomox,/pro/biomox.html,0-0
2710,2710,Biomox Tablets,/pro/biomox-tablets.html,0-0
2711,2711,"Bionect (Hyaluronate Sodium Cream, Gel, and Spray)",/cdi/bionect-hyaluronate-sodium-cream-gel-and-spray.html,0-0
2712,2712,Bionect (Hyaluronate Sodium Foam),/cdi/bionect-hyaluronate-sodium-foam.html,0-0
2713,2713,Bionect topical,/mtm/bionect-topical.html,0-0
2714,2714,Bion Tears,/cdi/bion-tears.html,0-0
2715,2715,Biopatch,/mtm/biopatch.html,0-0
2716,2716,Biopatch w/Chlorhexidine Gluconate,/cons/biopatch-w-chlorhexidine-gluconate.html,0-0
2717,2717,Biospec DMX,/cdi/biospec-dmx.html,3321-0
2718,2718,Bio-Statin,/mtm/bio-statin.html,2389-12785
2719,2719,Biotalan Clear,/cdi/biotalan-clear.html,210-0
2720,2720,Biotene,/mtm/biotene.html,0-0
2721,2721,Biotene Dry Mouth (Saliva Substitute Gum),/cdi/biotene-dry-mouth-saliva-substitute-gum.html,0-0
2722,2722,Biotene Dry Mouth (Saliva Substitute Solution),/cdi/biotene-dry-mouth-saliva-substitute-solution.html,0-0
2723,2723,Biotene Mouthwash,/mtm/biotene-mouthwash.html,0-0
2724,2724,Biotene Oral Balance,/cdi/biotene-oral-balance.html,0-0
2725,2725,Bio-Therm Pain Relieving Lotion,/cdi/bio-therm-pain-relieving-lotion.html,210-0
2726,2726,BioThrax,/biothrax.html,6-0
2727,2727,Biothrax Vaccine,/pro/biothrax-vaccine.html,6-0
2728,2728,Biotin,/mtm/biotin.html,0-0
2729,2729,Biotin Capsules and Tablets,/cdi/biotin-capsules-and-tablets.html,0-0
2730,2730,Biotin Chewable Tablets,/cdi/biotin-chewable-tablets.html,0-0
2731,2731,Biotin Oral-Disintegrating Tablets,/cdi/biotin-oral-disintegrating-tablets.html,0-0
2732,2732,Biotin Sublingual Tablets,/cdi/biotin-sublingual-tablets.html,0-0
2733,2733,Biotussin DAC,/mtm/biotussin-dac.html,2105-1372
2734,2734,Biperiden,/cons/biperiden.html,243-3224
2735,2735,Biperiden Hydrochloride,/monograph/biperiden-hydrochloride.html,243-3224
2736,2736,Bisacodyl,/pro/bisacodyl.html,243-3197
2737,2737,Bisacodyl Enema,/cdi/bisacodyl-enema.html,243-3197
2738,2738,Bisacodyl oral and rectal,/mtm/bisacodyl-oral-and-rectal.html,243-3197
2739,2739,Bisacodyl and polyethylene glycol (PEG) 3350 with electrolytes,/mtm/bisacodyl-and-polyethylene-glycol-peg-3350-with-electrolytes.html,190-1645
2740,2740,Bisacodyl Suppositories,/cdi/bisacodyl-suppositories.html,243-3197
2741,2741,Bisacodyl Suppository,/pro/bisacodyl-suppository.html,243-3197
2742,2742,Bisacodyl Tablets,/cdi/bisacodyl-tablets.html,243-3197
2743,2743,Bisa-Lax,/cdi/bisa-lax.html,127-0
2744,2744,Bishop's Weed,/npp/bishop-s-weed.html,0-0
2745,2745,Bismarex,/mtm/bismarex.html,7-0
2746,2746,Bismatrol,/mtm/bismatrol.html,11-0
2747,2747,Bismatrol Maximum Strength,/mtm/bismatrol-maximum-strength.html,7-0
2748,2748,Bismusal Suspension,/pro/bismusal-suspension.html,0-0
2749,2749,Bismuth Extra Strength,/cons/bismuth-extra-strength.html,243-0
2750,2750,"Bismuth Extra Strength Oral, Rectal",/cons/bismuth-extra-strength-oral-rectal.html,0-0
2751,2751,Bismuth Original Formula,/cons/bismuth-original-formula.html,243-0
2752,2752,"Bismuth Original Formula Oral, Rectal",/cons/bismuth-original-formula-oral-rectal.html,0-0
2753,2753,Bismuth Salts,/monograph/bismuth-salts.html,0-0
2754,2754,"Bismuth Subcitrate, Metronidazole, and Tetracycline",/cdi/bismuth-subcitrate-metronidazole-and-tetracycline.html,467-18828
2755,2755,"Bismuth subcitrate potassium, metronidazole, and tetracycline",/mtm/bismuth-subcitrate-potassium-metronidazole-and-tetracycline.html,467-18828
2756,2756,Bismuth Subgallate,/cdi/bismuth-subgallate.html,341-12636
2757,2757,Bismuth subsalicylate,/mtm/bismuth-subsalicylate.html,243-0
2758,2758,Bismuth Subsalicylate Chewable Tablets,/cdi/bismuth-subsalicylate-chewable-tablets.html,243-0
2759,2759,"Bismuth subsalicylate, metronidazole, and tetracycline",/cons/bismuth-subsalicylate-metronidazole-and-tetracycline.html,1126-657
2760,2760,Bismuth Subsalicylate Suspension,/cdi/bismuth-subsalicylate-suspension.html,243-0
2761,2761,Bismuth Subsalicylate Tablets,/cdi/bismuth-subsalicylate-tablets.html,243-0
2762,2762,Bisoprolol,/bisoprolol.html,243-3224
2763,2763,Bisoprolol Fumarate,/monograph/bisoprolol-fumarate.html,243-3224
2764,2764,Bisoprolol and Hydrochlorothiazide,/cdi/bisoprolol-and-hydrochlorothiazide.html,2333-1544
2765,2765,Bite-A-Mins,/cdi/bite-a-mins.html,210-0
2766,2766,Bitter Melon,/npc/bitter-melon.html,0-0
2767,2767,Bitter Orange,/npc/bitter-orange.html,0-0
2768,2768,Bittersweet Nightshade,/npp/bittersweet-nightshade.html,0-0
2769,2769,Bivalirudin,/mtm/bivalirudin.html,7-0
2770,2770,Bivalirudin Intravenous,/cons/bivalirudin-intravenous.html,7-0
2771,2771,Bivigam,/cdi/bivigam.html,318-0
2772,2772,Bi-Zets/Benzo-Troches,/cons/bi-zets-benzo-troches.html,2339-0
2773,2773,Black Cohosh,/npc/black-cohosh.html,243-3197
2774,2774,Black Currant,/npp/black-currant.html,0-0
2775,2775,Black Draught,/mtm/black-draught.html,5-0
2776,2776,Black haw,/mtm/black-haw.html,0-0
2777,2777,Black Walnut,/npp/black-walnut.html,0-0
2778,2778,Bladderwrack,/npc/bladderwrack.html,0-0
2779,2779,Blanche,/cdi/blanche.html,0-0
2780,2780,Blenoxane,/cons/blenoxane.html,938-503
2781,2781,Bleo 15k,/mtm/bleo-15k.html,102-0
2782,2782,Bleomycin,/mtm/bleomycin.html,938-503
2783,2783,Bleomycin Injection,/cons/bleomycin-injection.html,938-503
2784,2784,Bleomycin Sulfate,/monograph/bleomycin-sulfate.html,938-503
2785,2785,Bleph-10,/mtm/bleph-10.html,2121-2093
2786,2786,Blephamide,/cdi/blephamide.html,11-0
2787,2787,Blephamide ophthalmic,/mtm/blephamide-ophthalmic.html,11-0
2788,2788,Blephamide Ophthalmic Suspension,/pro/blephamide-ophthalmic-suspension.html,11-0
2789,2789,Blephamide S.O.P.,/cdi/blephamide-s-o-p.html,1651-2226
2790,2790,Blephamide S.O.P. ophthalmic,/mtm/blephamide-s-o-p-ophthalmic.html,1651-2226
2791,2791,Blessed Thistle,/npp/blessed-thistle.html,0-0
2792,2792,Blinatumomab,/mtm/blinatumomab.html,1779-12882
2793,2793,Blinatumomab Intravenous,/cons/blinatumomab-intravenous.html,1779-12882
2794,2794,Blincyto,/mtm/blincyto.html,3186-14316
2795,2795,Blink Tears,/cdi/blink-tears.html,0-0
2796,2796,Blisovi 24 Fe,/cdi/blisovi-24-fe.html,168-0
2797,2797,Blisovi 24 FE birth control,/mtm/blisovi-24-fe-birth-control.html,168-0
2798,2798,Blisovi Fe 1/20,/cdi/blisovi-fe-1-20.html,1044-17648
2799,2799,Blisovi Fe 1.5/30,/cdi/blisovi-fe-1-5-30.html,109-0
2800,2800,Blistex Lip Balm,/mtm/blistex-lip-balm.html,0-0
2801,2801,Blistex topical,/mtm/blistex-topical.html,0-0
2802,2802,Blis-To-Sol,/mtm/blis-to-sol.html,0-0
2803,2803,Blis-To-Sol Powder,/mtm/blis-to-sol-powder.html,0-0
2804,2804,Blis-To-Sol Topical,/cons/blis-to-sol-topical.html,0-0
2805,2805,Bloat Guard,/pro/bloat-guard.html,0-0
2806,2806,Bloat Treatment,/pro/bloat-treatment.html,0-0
2807,2807,Blocadren,/cons/blocadren.html,16-0
2808,2808,Bloodroot,/npp/bloodroot.html,0-0
2809,2809,Blood Stop,/pro/blood-stop.html,0-0
2810,2810,Bloxiverz,/cdi/bloxiverz.html,10-0
2811,2811,Bloxiverz Injection,/pro/bloxiverz-injection.html,10-0
2812,2812,Blue cohosh,/mtm/blue-cohosh.html,0-0
2813,2813,Blue-Emu Maximum Strength,/cdi/blue-emu-maximum-strength.html,0-0
2814,2814,Blue Gel,/cdi/blue-gel.html,0-0
2815,2815,BMD,/pro/bmd.html,0-0
2816,2816,BMD Soluble,/pro/bmd-soluble.html,0-0
2817,2817,B-Nexa Tablets,/pro/b-nexa-tablets.html,7-0
2818,2818,BocaSal,/cdi/bocasal.html,0-0
2819,2819,Boceprevir,/cons/boceprevir.html,3323-0
2820,2820,Boldo,/npp/boldo.html,0-0
2821,2821,Bondronat,/cons/bondronat.html,116-0
2822,2822,Bone Essentials,/cdi/bone-essentials.html,2813-0
2823,2823,Boneset,/npp/boneset.html,0-0
2824,2824,Bonine,/mtm/bonine.html,11-0
2825,2825,Boniva,/boniva.html,243-0
2826,2826,Boniva (Ibandronate Injection),/cdi/boniva-ibandronate-injection.html,243-0
2827,2827,Boniva (Ibandronate Tablets),/cdi/boniva-ibandronate-tablets.html,243-0
2828,2828,Boniva Intravenous,/cons/boniva-intravenous.html,243-0
2829,2829,Boniva Tablets,/pro/boniva-tablets.html,116-0
2830,2830,Bonjesta,/mtm/bonjesta.html,11-0
2831,2831,Bontril,/bontril.html,233-109
2832,2832,Bontril PDM,/cdi/bontril-pdm.html,2333-1544
2833,2833,Bontril Slow-Release,/cons/bontril-slow-release.html,233-109
2834,2834,Bontril Slow-Release Capsules,/pro/bontril-slow-release-capsules.html,233-109
2835,2835,Boostrix,/boostrix.html,127-0
2836,2836,Boostrix Intramuscular,/cons/boostrix-intramuscular.html,127-0
2837,2837,Borage,/npp/borage.html,0-0
2838,2838,Boric acid vaginal,/mtm/boric-acid-vaginal.html,0-0
2839,2839,Borofair,/mtm/borofair.html,0-0
2840,2840,Borofair Ear Drops,/pro/borofair-ear-drops.html,0-0
2841,2841,Boroleum,/mtm/boroleum.html,210-0
2842,2842,Boron,/npc/boron.html,0-0
2843,2843,Boro-Packs,/cdi/boro-packs.html,0-0
2844,2844,Bortezomib,/mtm/bortezomib.html,243-3224
2845,2845,Bortezomib Intravenous,/cons/bortezomib-intravenous.html,0-0
2846,2846,Bosentan,/mtm/bosentan.html,2144-13840
2847,2847,Bosentan Tablets,/cdi/bosentan-tablets.html,2144-13840
2848,2848,Bosentan Tablets for Oral Suspension,/cdi/bosentan-tablets-for-oral-suspension.html,2144-13840
2849,2849,Bosulif,/bosulif.html,172-0
2850,2850,B & O Supprettes 15-A rectal,/mtm/b-o-supprettes-15-a-rectal.html,331-12555
2851,2851,B & O Supprettes 16-A rectal,/mtm/b-o-supprettes-16-a-rectal.html,331-12555
2852,2852,Bosutinib,/mtm/bosutinib.html,569-17663
2853,2853,Botox,/botox.html,168-0
2854,2854,Botox Cosmetic,/mtm/botox-cosmetic.html,1310-782
2855,2855,Botulism Antitoxin (Equine),/monograph/botulism-antitoxin-equine.html,0-0
2856,2856,Botulism Antitoxin Heptavalent ABCDEFG Equine,/cons/botulism-antitoxin-heptavalent-abcdefg-equine.html,0-0
2857,2857,Botulism antitoxin Intravenous,/cons/botulism-antitoxin-intravenous.html,0-0
2858,2858,Botulism immune globulin,/mtm/botulism-immune-globulin.html,104-0
2859,2859,Botulism Immune Globulin (Intravenous-Human),/ppa/botulism-immune-globulin-intravenous-human.html,104-0
2860,2860,Boudreaux's Butt Paste,/boudreaux-butt-paste.html,0-0
2861,2861,Bounty Bears/C,/cdi/bounty-bears-c.html,210-0
2862,2862,Bovatec,/pro/bovatec.html,0-0
2863,2863,Bovatec 150 FP,/pro/bovatec-150-fp.html,0-0
2864,2864,Bovine Colostrum,/npp/bovine-colostrum.html,0-0
2865,2865,BP 10-Wash,/mtm/bp-10-wash.html,125-0
2866,2866,BP Allergy DM,/mtm/bp-allergy-dm.html,3321-0
2867,2867,BP Allergy JR,/mtm/bp-allergy-jr.html,3321-0
2868,2868,BP Cleansing Wash,/pro/bp-cleansing-wash.html,125-0
2869,2869,BPCO,/cdi/bpco.html,0-0
2870,2870,BP Foaming Wash,/cdi/bp-foaming-wash.html,354-18072
2871,2871,B-Plex 100 Injection,/pro/b-plex-100-injection.html,210-0
2872,2872,"BPM Mal, Phenyleph HCl, DM",/pro/bpm-mal-phenyleph-hcl-dm.html,3321-0
2873,2873,"BPM Mal, PSE HC, DM HBr",/pro/bpm-mal-pse-hc-dm-hbr.html,1310-782
2874,2874,BPM Pseudo,/cons/bpm-pseudo.html,0-0
2875,2875,BPO-10 Wash,/cdi/bpo-10-wash.html,354-18073
2876,2876,BPO 3 Foaming Cloths,/pro/bpo-3-foaming-cloths.html,354-14940
2877,2877,BPO 4% Gel Topical,/cons/bpo-4-gel-topical.html,354-15308
2878,2878,BPO-5 Wash,/cdi/bpo-5-wash.html,354-18074
2879,2879,BPO 6 Foaming Cloths,/pro/bpo-6-foaming-cloths.html,354-15248
2880,2880,BPO 8% Gel Topical,/cons/bpo-8-gel-topical.html,354-15308
2881,2881,BPO 9 Foaming Cloths,/pro/bpo-9-foaming-cloths.html,354-15249
2882,2882,BProtected Pedia D-Vite,/cdi/bprotected-pedia-d-vite.html,184-0
2883,2883,BProtected Pedia Poly-Vite,/cdi/bprotected-pedia-poly-vite.html,210-0
2884,2884,BPS Gel,/pro/bps-gel.html,125-0
2885,2885,BP Vit 3,/cdi/bp-vit-3.html,210-0
2886,2886,BP Vit 3 Plus,/cdi/bp-vit-3-plus.html,210-0
2887,2887,BP Wash,/cdi/bp-wash.html,354-14886
2888,2888,Braftovi,/braftovi.html,1437-10838
2889,2889,Brahmi,/npc/brahmi.html,0-0
2890,2890,Braline Patch,/pro/braline-patch.html,3577-17563
2891,2891,BranchAmin,/pro/branchamin.html,1796-10218
2892,2892,Branched-Chain Amino Acids,/npc/branched-chain-amino-acids.html,0-0
2893,2893,Bravelle,/mtm/bravelle.html,2279-1511
2894,2894,Bremelanotide,/mtm/bremelanotide.html,4023-0
2895,2895,Bremelanotide Acetate,/monograph/bremelanotide-acetate.html,4023-0
2896,2896,Brentuximab Intravenous,/cons/brentuximab-intravenous.html,2305-12321
2897,2897,Brentuximab vedotin,/mtm/brentuximab-vedotin.html,2305-12321
2898,2898,Breo Ellipta,/breo-ellipta.html,109-0
2899,2899,Breo Ellipta (combination),/monograph/breo-ellipta-combination.html,0-0
2900,2900,Brethine,/mtm/brethine.html,109-0
2901,2901,Brethine Subcutaneous,/cons/brethine-subcutaneous.html,109-0
2902,2902,Bretylium,/cdi/bretylium.html,228-0
2903,2903,Bretylium Injection,/pro/bretylium-injection.html,228-0
2904,2904,Brevibloc,/mtm/brevibloc.html,105-0
2905,2905,Brevibloc in NaCl,/cdi/brevibloc-in-nacl.html,105-0
2906,2906,Brevibloc Premixed,/cdi/brevibloc-premixed.html,105-0
2907,2907,Brevibloc Premixed DS,/cdi/brevibloc-premixed-ds.html,105-0
2908,2908,Brevicon,/pro/brevicon.html,1382-814
2909,2909,Brevital Sodium,/mtm/brevital-sodium.html,118-3185
2910,2910,Brevoxyl Acne Wash Kit,/mtm/brevoxyl-acne-wash-kit.html,354-5285
2911,2911,Brevoxyl (Benzoyl Peroxide Gel),/cdi/brevoxyl-benzoyl-peroxide-gel.html,354-157
2912,2912,Brevoxyl (Benzoyl Peroxide Lotion),/cdi/brevoxyl-benzoyl-peroxide-lotion.html,354-157
2913,2913,Brevoxyl Creamy Wash,/pro/brevoxyl-creamy-wash.html,354-5269
2914,2914,Brevoxyl Gel,/pro/brevoxyl-gel.html,354-157
2915,2915,Brevoxyl Topical,/cons/brevoxyl-topical.html,354-157
2916,2916,Brewer's Yeast,/npc/brewer-s-yeast.html,0-0
2917,2917,Brexanolone,/mtm/brexanolone.html,1-0
2918,2918,Brexpiprazole,/mtm/brexpiprazole.html,233-109
2919,2919,Bridion,/mtm/bridion.html,210-0
2920,2920,Briellyn,/pro/briellyn.html,133-0
2921,2921,Brigatinib,/mtm/brigatinib.html,3867-0
2922,2922,Brilinta,/brilinta.html,1310-782
2923,2923,Brilinta Tablets,/pro/brilinta-tablets.html,1310-782
2924,2924,Brimonidine,/pro/brimonidine.html,1126-657
2925,2925,Brimonidine and brinzolamide ophthalmic,/mtm/brimonidine-and-brinzolamide-ophthalmic.html,243-3197
2926,2926,Brimonidine ophthalmic,/mtm/brimonidine-ophthalmic.html,1126-657
2927,2927,Brimonidine Tartrate eent,/monograph/brimonidine-tartrate-eent.html,1126-657
2928,2928,Brimonidine Tartrate topical,/monograph/brimonidine-tartrate-topical.html,1126-657
2929,2929,Brimonidine and Timolol,/cdi/brimonidine-and-timolol.html,243-3224
2930,2930,Brimonidine and timolol ophthalmic,/mtm/brimonidine-and-timolol-ophthalmic.html,243-3224
2931,2931,Brimonidine topical,/mtm/brimonidine-topical.html,1126-657
2932,2932,Brimonidine Topical application,/cons/brimonidine-topical-application.html,1126-657
2933,2933,Brineura,/mtm/brineura.html,0-0
2934,2934,Brintellix,/cdi/brintellix.html,233-109
2935,2935,Brinzolamide,/cdi/brinzolamide.html,86-0
2936,2936,Brinzolamide and Brimonidine,/cdi/brinzolamide-and-brimonidine.html,243-3197
2937,2937,Brinzolamide ophthalmic,/mtm/brinzolamide-ophthalmic.html,86-0
2938,2938,Brioschi,/cons/brioschi.html,190-1645
2939,2939,Brisdelle,/brisdelle.html,276-0
2940,2940,Brivaracetam,/cons/brivaracetam.html,3401-15754
2941,2941,Brivaracetam Injection,/cdi/brivaracetam-injection.html,3401-15754
2942,2942,Brivaracetam Intravenous,/cons/brivaracetam-intravenous.html,3401-15754
2943,2943,Brivaracetam oral/injection,/mtm/brivaracetam-oral-injection.html,3401-15754
2944,2944,Brivaracetam Oral Solution,/cdi/brivaracetam-oral-solution.html,3401-15754
2945,2945,Brivaracetam Tablets,/cdi/brivaracetam-tablets.html,3401-15754
2946,2946,Briviact,/briviact.html,1488-899
2947,2947,Briviact (Brivaracetam Injection),/cdi/briviact-brivaracetam-injection.html,1488-899
2948,2948,Briviact (Brivaracetam Oral Solution),/cdi/briviact-brivaracetam-oral-solution.html,1488-899
2949,2949,Briviact (Brivaracetam Tablets),/cdi/briviact-brivaracetam-tablets.html,1488-899
2950,2950,Briviact Intravenous,/cons/briviact-intravenous.html,1488-899
2951,2951,Broccoli,/npp/broccoli.html,0-0
2952,2952,Brodalumab,/mtm/brodalumab.html,102-0
2953,2953,Brodalumab Subcutaneous,/cons/brodalumab-subcutaneous.html,102-0
2954,2954,Brodspec,/mtm/brodspec.html,86-0
2955,2955,Bromaline,/mtm/bromaline.html,1310-782
2956,2956,Bromaline DM,/mtm/bromaline-dm.html,1310-782
2957,2957,Bromatan-DM,/mtm/bromatan-dm.html,3321-0
2958,2958,Bromatan Plus,/mtm/bromatan-plus.html,3321-0
2959,2959,Bromax Tablets,/pro/bromax-tablets.html,109-0
2960,2960,Bromcomp HC,/cons/bromcomp-hc.html,0-0
2961,2961,Bromday,/bromday.html,243-0
2962,2962,Bromdex D,/pro/bromdex-d.html,3321-0
2963,2963,Bromelain,/npc/bromelain.html,0-0
2964,2964,Bromfed,/cdi/bromfed.html,190-1645
2965,2965,Bromfed DM,/mtm/bromfed-dm.html,1310-782
2966,2966,Bromfed-PD,/cons/bromfed-pd.html,0-0
2967,2967,Bromfenac,/cdi/bromfenac.html,1310-782
2968,2968,Bromfenac ophthalmic,/mtm/bromfenac-ophthalmic.html,1310-782
2969,2969,Bromfenac Ophthlamic Solution,/pro/bromfenac-ophthlamic-solution.html,1310-782
2970,2970,Bromfenac Sodium,/monograph/bromfenac-sodium.html,1310-782
2971,2971,Bromhist PDX,/mtm/bromhist-pdx.html,3321-0
